imdb_id,tmdb_id,tvdb_id,tvmaze_id
tt0061245,13983,,56080
tt0061247,1980,71324,34190
tt0061248,45194,77570,14768
tt0061249,14725,,76247
tt0061250,1651,72216,19297
tt0061251,85343,334000,
tt0061252,2117,70801,4966
tt0061253,31153,78370,13348
tt0061254,1276,77239,16242
tt0061255,35105,77630,
tt0061256,5154,81574,5659
tt0061257,11754,77011,56507
tt0061258,286515,264924,
tt0061259,13912,75261,8424
tt0061260,29914,251711,
tt0061261,13439,70335,17412
tt0061262,3578,76832,3778
tt0061263,11096,72591,16022
tt0061264,13294,76946,
tt0061265,13881,73535,2144
tt0061266,4582,78677,1754
tt0061267,25570,70886,55188
tt0061269,,,59376
tt0061270,13556,,21651
tt0061271,11812,77481,17427
tt0061272,99507,172621,
tt0061273,40837,333440,
tt0061274,,268144,
tt0061276,14563,74766,
tt0061277,2813,71229,5841
tt0061278,13858,332683,
tt0061279,30680,,
tt0061280,5126,76454,17778
tt0061281,10611,74905,7101
tt0061282,13787,76408,44455
tt0061283,20519,309912,41339
tt0061284,30441,,
tt0061285,28929,73576,
tt0061287,894,74805,470
tt0061288,,,74723
tt0061289,13834,80115,28196
tt0061292,42899,143841,
tt0061293,13203,76495,17413
tt0061294,10501,72749,26953
tt0061296,31490,70659,21694
tt0061297,11342,,
tt0061299,,,15590
tt0061300,30986,77777,14152
tt0061301,1482,72739,4107
tt0061302,,406318,
tt0061303,13867,75172,63275
tt0061304,215578,,
tt0061305,225356,287619,
tt0061306,13477,74165,6092
tt0061308,4692,,
tt0061309,,,43245
tt0061860,327192,,
tt0062079,68195,360401,
tt0062539,4660,78686,2119
tt0062541,951,73619,4669
tt0062542,77441,264853,
tt0062543,23652,84670,4049
tt0062544,31749,248509,33618
tt0062545,24932,,
tt0062546,22278,,
tt0062547,7364,,
tt0062548,52252,258948,19688
tt0062549,5466,70955,
tt0062550,327501,,
tt0062551,4579,78210,11330
tt0062552,505,76342,7770
tt0062556,,456570,
tt0062557,26322,,
tt0062558,10099,71658,
tt0062559,11834,,36065
tt0062560,9864,70899,14722
tt0062561,9628,74208,41159
tt0062562,5619,258661,65991
tt0062564,24672,73267,
tt0062565,12883,71657,21366
tt0062566,,256453,
tt0062567,1819,78626,17414
tt0062568,2303,71223,962
tt0062569,10515,71037,3359
tt0062570,1439,70699,14149
tt0062571,14125,,
tt0062572,10496,76398,5518
tt0062573,3477,71086,5918
tt0062574,11372,76472,15059
tt0062575,10094,77451,24314
tt0062576,,417610,
tt0062577,9930,75649,17400
tt0062578,3345,77218,3498
tt0062580,51825,,
tt0062582,13321,462758,
tt0062583,14753,77820,3773
tt0062584,80906,265957,
tt0062585,9283,,30643
tt0062586,74234,251416,26197
tt0062587,6756,71716,16573
tt0062588,15,77750,7223
tt0062589,4003,77709,3847
tt0062590,,,42510
tt0062591,11978,77546,5592
tt0062592,10844,,
tt0062593,14558,76834,8132
tt0062594,20072,,40929
tt0062595,874,74882,
tt0062596,11996,78594,33678
tt0062597,30191,70494,3848
tt0062598,3714,82818,19696
tt0062599,54520,,
tt0062601,9895,71413,17984
tt0062602,40933,207441,
tt0062604,1374,279288,
tt0062605,,70330,
tt0062606,16754,71818,
tt0062607,90902,154971,
tt0062608,9969,78634,61177
tt0062609,44143,,
tt0062610,62448,199951,
tt0062613,,70628,
tt0062614,41038,117471,11777
tt0062689,61999,231591,46686
tt0063861,305,297507,36926
tt0063863,11161,,
tt0063865,73771,297348,
tt0063866,10259,,
tt0063868,,320662,60694
tt0063869,3002,75673,26872
tt0063870,3052,267361,
tt0063871,3523,77583,7746
tt0063873,14542,,17739
tt0063874,14173,78631,17738
tt0063875,14368,,17741
tt0063877,13249,73160,
tt0063878,2126,77010,1249
tt0063879,11286,,
tt0063880,325160,420141,
tt0063881,11196,72372,11038
tt0063883,12451,76918,53377
tt0063884,13284,,
tt0063885,601,76960,
tt0063886,13746,,51153
tt0063887,6137,71761,26294
tt0063888,12548,,23568
tt0063889,10097,76263,8721
tt0063890,54874,,
tt0063891,11680,71738,
tt0063893,983,71009,6788
tt0063894,9890,250936,
tt0063895,34320,78335,
tt0063896,34172,,
tt0063897,1560,80318,11842
tt0063898,305898,376269,
tt0063901,26744,,90480
tt0063902,11275,,56305
tt0063903,10979,,
tt0063905,9753,74415,17415
tt0063906,623232,,
tt0063907,4284,73513,4046
tt0063908,3922,72351,30980
tt0063909,30578,,
tt0063910,13958,72886,27448
tt0063911,277567,252641,
tt0063912,14149,,40796
tt0063913,2565,71837,10315
tt0063914,77276,255558,82139
tt0063915,25033,330304,
tt0063916,11681,299594,
tt0063919,9903,78450,53375
tt0063920,1698,133771,
tt0063922,15077,,
tt0063923,,,85025
tt0063924,12471,,
tt0063925,1825,70608,7747
tt0063926,231247,,
tt0063927,3213,78170,11516
tt0063928,4060,,
tt0063929,849,75853,694
tt0063930,154702,248292,7745
tt0063932,11682,,64719
tt0063933,30239,,78988
tt0063934,582,78211,17416
tt0063935,10652,77947,75410
tt0063936,774,77019,5972
tt0063938,26234,84459,
tt0063939,327498,368929,
tt0063940,17245,72353,
tt0063941,10005,71860,5976
tt0063943,48873,86531,
tt0063944,2077,72139,
tt0063945,18448,,
tt0063946,892,71555,2585
tt0063947,72186,304203,
tt0063948,3783,73081,7510
tt0063949,2588,,
tt0063950,926,78260,3358
tt0063951,502,78419,6544
tt0063952,11566,376862,75550
tt0063953,12212,75123,8760
tt0063954,13846,376313,75131
tt0063955,12511,,17178
tt0063957,15699,70864,52443
tt0063958,9939,77391,33628
tt0063959,236085,,
tt0063960,4198,77140,
tt0063961,6528,,
tt0063962,2560,75133,5919
tt0063963,80300,132681,49411
tt0063967,10136,,
tt0063968,28431,143921,
tt0064033,306971,72947,39465
tt0064053,212608,291229,
tt0064238,10403,70376,18935
tt0064750,19401,206071,49616
tt0064919,88856,234171,
tt0065035,6526,81337,12953
tt0065268,80183,205481,
tt0065269,5239,78655,24519
tt0065270,,78657,57370
tt0065271,1820,,37082
tt0065272,879,77452,11354
tt0065273,,248502,66336
tt0065274,428,76642,57535
tt0065275,2970,,79711
tt0065276,3692,,57572
tt0065277,32493,,
tt0065278,14346,78629,17740
tt0065279,972,82160,11019
tt0065280,1840,73515,7094
tt0065282,265,79166,7247
tt0065286,10247,73431,38449
tt0065287,12604,,
tt0065288,194566,,
tt0065289,10205,,
tt0065290,4558,71001,18807
tt0065291,223779,,
tt0065292,13814,153011,36381
tt0065294,10663,72327,23794
tt0065295,2529,279363,29244
tt0065296,3501,76961,1749
tt0065298,5305,267574,
tt0065299,11523,,90931
tt0065301,12828,400792,
tt0065302,,443473,
tt0065303,9955,70444,3845
tt0065304,24695,,
tt0065305,7403,70374,64734
tt0065306,9948,,
tt0065307,4489,74883,5471
tt0065308,11488,70629,
tt0065309,2157,72784,18586
tt0065310,8977,,10884
tt0065313,99893,,
tt0065314,2962,77051,4050
tt0065315,25619,,
tt0065317,10309,70532,4134
tt0065319,65478,359686,
tt0065320,20429,,79988
tt0065321,12123,78475,
tt0065322,34870,72516,8273
tt0065323,134226,464441,
tt0065325,16223,74456,24057
tt0065326,9768,71044,17424
tt0065327,4318,70382,3699
tt0065329,1809,70591,5735
tt0065330,29028,,41025
tt0065332,,,75457
tt0065333,13941,77491,1491
tt0065334,,,21752
tt0065335,13095,71573,
tt0065336,9464,74533,33290
tt0065337,28988,,60338
tt0065338,,,35706
tt0065340,35959,265421,
tt0065341,92012,280501,23825
tt0065342,968,83700,19668
tt0065343,10999,,79325
tt0065345,13819,153241,30189
tt0065346,5243,,
tt0065347,14327,77371,64747
tt0065348,81656,329522,
tt0065349,17130,,
tt0065350,762,,79883
tt0065351,10216,341389,52420
tt0065352,15143,385339,52433
tt0065353,11173,76212,
tt0065354,229916,254012,
tt0065355,11003,71384,63276
tt0065356,10460,77649,
tt0065357,14268,,26428
tt0065358,11552,,64746
tt0066213,41817,264613,
tt0066624,3306,,
tt0066625,3275,73399,3184
tt0066626,1922,72741,1784
tt0066628,3273,250626,50055
tt0066629,9771,,72177
tt0066630,156,78473,6189
tt0066631,13769,78155,57609
tt0066632,24991,,
tt0066633,198,71701,7763
tt0066634,277562,320382,
tt0066635,10774,,38019
tt0066636,4529,78217,3561
tt0066637,9287,260530,42373
tt0066640,10221,77322,
tt0066644,4052,76851,55617
tt0066645,11546,,
tt0066648,7577,250249,
tt0066649,7459,294167,81319
tt0066650,81274,,
tt0066651,4366,73666,
tt0066652,1103,70991,13336
tt0066653,308571,254147,
tt0066654,12028,74159,24807
tt0066656,10481,73647,29835
tt0066657,9950,390958,
tt0066658,11549,,
tt0066661,11717,,64752
tt0066662,54819,,
tt0066663,11487,294599,18210
tt0066665,14674,358541,
tt0066666,14634,,64753
tt0066667,11136,76264,
tt0066668,,158591,
tt0066669,5346,77049,14727
tt0066670,2087,106721,24398
tt0066671,12324,70895,17954
tt0066672,2853,75127,21039
tt0066673,10626,76455,21692
tt0066674,28208,324839,22529
tt0066676,,,79974
tt0066678,9458,163711,28376
tt0066679,726,73510,
tt0066680,,252534,79979
tt0066681,3923,77440,
tt0066682,,73727,41474
tt0066683,11683,75272,
tt0066684,45596,78257,
tt0066685,10848,78625,7512
tt0066686,214704,254011,
tt0066687,,329214,56819
tt0066688,2086,,52029
tt0066689,4263,,56839
tt0066690,11548,,
tt0066692,26542,,33348
tt0066693,10713,,64755
tt0066695,132526,320650,
tt0066696,10168,75270,16295
tt0066697,10121,70765,24026
tt0066698,24143,,
tt0066699,2451,,20351
tt0066700,326941,463853,
tt0066701,2543,76362,6133
tt0066702,8746,136631,18882
tt0066703,1321197,,
tt0066704,58690,250292,
tt0066705,685,,79179
tt0066706,28341,429129,
tt0066707,25641,77056,17272
tt0066708,11379,78643,28628
tt0066709,69490,146721,
tt0066712,10428,70582,28495
tt0066713,114241,,
tt0066714,13833,74530,13340
tt0066716,22327,76444,43528
tt0066717,1090,74962,10606
tt0066718,50187,,36371
tt0066719,13374,71023,57485
tt0066721,2690,76590,7741
tt0066722,492,71000,7821
tt0066723,295516,,
tt0066724,13798,292741,
tt0066725,62751,,
tt0066926,77100,,
tt0067408,10402,71992,
tt0067926,22842,337435,
tt0068027,18496,,22593
tt0068028,39837,273179,57995
tt0068029,8968,70998,28032
tt0068030,6498,78156,7762
tt0068032,24885,274836,18363
tt0068033,4421,,54800
tt0068034,42171,95961,
tt0068035,53467,258747,
tt0068037,10347,74107,22025
tt0068039,9952,71916,49149
tt0068040,168,77879,4529
tt0068041,11189,77053,26958
tt0068042,13389,77304,74949
tt0068043,12379,72615,28572
tt0068044,1340,74930,4043
tt0068045,11479,75648,44453
tt0068046,11525,303601,15806
tt0068047,277561,443813,
tt0068049,1974,78089,5734
tt0068050,25606,,79811
tt0068051,10115,76096,41943
tt0068052,18360,357863,26923
tt0068053,6548,266033,24580
tt0068054,19056,71203,20969
tt0068055,40787,123181,
tt0068057,18122,74368,79849
tt0068058,86861,354831,
tt0068059,546,77020,10426
tt0068060,11486,,58484
tt0068061,,,47675
tt0068062,74264,113871,
tt0068063,,,54039
tt0068064,4147,74102,
tt0068065,,277992,35722
tt0068066,,,58667
tt0068067,5375,72963,1470
tt0068068,19313,82579,31121
tt0068069,2527,77715,2548
tt0068072,13914,78511,
tt0068073,1010,310808,53382
tt0068074,26051,78400,27147
tt0068075,39384,271866,50910
tt0068077,5236,77454,16185
tt0068078,4079,290236,
tt0068079,287310,,
tt0068080,15036,282536,15805
tt0068081,8988,82698,
tt0068082,259494,266113,
tt0068084,63137,309713,
tt0068086,10971,296978,42739
tt0068088,24211,78116,19726
tt0068089,9025,,64754
tt0068090,43559,77508,23372
tt0068092,10874,,
tt0068093,1472,73069,3294
tt0068094,99570,162121,
tt0068096,5300,71534,7552
tt0068098,918,70994,665
tt0068099,32534,78227,
tt0068102,17378,319247,
tt0068103,2184,77044,5538
tt0068104,9981,,59908
tt0068105,30448,,
tt0068106,63742,287364,
tt0068108,27945,,50912
tt0068110,19642,175961,11345
tt0068111,10204,71670,
tt0068112,1068,75661,4286
tt0068113,63636,,
tt0068114,3229,76723,9496
tt0068115,62294,344924,
tt0068116,27620,72127,63277
tt0068118,10773,73491,
tt0068120,2051,77072,6657
tt0068121,63537,332082,
tt0068122,4354,75124,6135
tt0068123,63606,,
tt0068124,7078,,
tt0068125,12463,71661,19169
tt0068126,988,72027,17777
tt0068127,9951,,
tt0068128,2586,78193,7513
tt0068129,364,70528,17699
tt0068130,18757,257405,
tt0068131,11398,74884,17700
tt0068132,13648,75963,3879
tt0068134,30004,276054,10926
tt0068135,2468,71224,7577
tt0068136,25605,71572,
tt0068137,14259,266215,44331
tt0068138,10002,70948,56838
tt0068140,29628,,
tt0068142,15985,81868,36361
tt0068146,116189,289230,
tt0068147,23402,,
tt0068148,10487,77782,9405
tt0068149,5021,71226,3309
tt0068218,291171,475738,
tt0068243,86662,202501,58104
tt0068304,85252,247815,40059
tt0068322,289309,285148,
tt0068527,29341,168641,13508
tt0068530,115638,102931,
tt0068792,13549,73887,43043
tt0068854,35212,267555,16039
tt0068959,70598,319444,49341
tt0069104,70698,81351,
tt0069365,75564,267968,61236
tt0069430,158569,83341,
tt0069553,10241,,57363
tt0069554,13015,74109,
tt0069555,187,,41857
tt0069557,587,78317,10066
tt0069558,40495,248629,
tt0069559,232874,285307,
tt0069560,,,14749
tt0069562,22899,268675,79796
tt0069563,206181,,
tt0069564,10715,,58043
tt0069565,21839,290673,
tt0069566,,317395,
tt0069567,33871,,
tt0069568,42090,269542,
tt0069570,75178,150681,
tt0069571,20390,354611,47676
tt0069572,16720,78498,39435
tt0069574,24934,76286,58680
tt0069575,27568,,56509
tt0069576,57911,252696,59118
tt0069577,3621,72402,22148
tt0069579,25227,,
tt0069580,4322,70409,10238
tt0069581,22166,,
tt0069582,30283,70416,35876
tt0069583,43165,107251,
tt0069584,7987,,
tt0069585,11051,72937,24659
tt0069586,14949,,
tt0069587,17542,,17771
tt0069588,98948,172541,
tt0069589,9844,73072,21691
tt0069592,13019,,
tt0069594,233330,264926,
tt0069595,10475,,20363
tt0069596,10091,,31355
tt0069597,33790,315858,50921
tt0069598,60778,84647,
tt0069599,3572,71590,2211
tt0069600,308435,285918,34801
tt0069601,137349,263814,49480
tt0069602,4250,77945,8049
tt0069603,7965,70586,24245
tt0069604,,73456,17387
tt0069605,27565,72537,
tt0069606,11745,77086,9276
tt0069607,1006,76700,6028
tt0069608,9,71664,
tt0069609,30297,420080,
tt0069611,1686,70479,7176
tt0069612,,354895,
tt0069613,23232,,
tt0069614,14892,,24048
tt0069615,13642,78474,10813
tt0069616,,420579,
tt0069617,82724,141071,
tt0069618,26844,71005,
tt0069619,1035,440577,
tt0069620,9855,70442,
tt0069621,80282,,
tt0069622,9949,363582,
tt0069623,5320,74648,11041
tt0069624,283032,254223,
tt0069625,12886,273861,
tt0069626,28179,341256,36292
tt0069627,10077,78642,15448
tt0069628,42779,84083,8139
tt0069629,10732,256495,
tt0069630,6593,73215,10240
tt0069631,308885,320712,
tt0069632,76,71241,7305
tt0069633,12163,75573,10595
tt0069634,5986,77043,8051
tt0069636,10476,,
tt0069637,1992,73566,3513
tt0069638,3996,76802,1752
tt0069639,28467,246861,
tt0069640,41089,216371,
tt0069641,936,254222,
tt0069643,13290,,79500
tt0069644,20500,,74748
tt0069646,14081,338415,20773
tt0069647,1550,72458,3676
tt0069648,27260,319057,40932
tt0069651,,467515,
tt0069653,80985,249333,50635
tt0069654,2498,72128,13505
tt0069655,420,76702,10882
tt0069656,18938,251370,13033
tt0069658,1054,70328,4344
tt0069684,18490,254247,
tt0069733,34851,78944,27476
tt0069828,80414,266025,
tt0069862,,,15684
tt0069875,43599,217951,
tt0070024,74368,,
tt0070037,317182,,
tt0070644,65170,119011,18583
tt0070798,289448,,
tt0070904,86449,281573,13300
tt0070964,62303,167631,
tt0070965,11386,75952,44281
tt0070966,1476,270461,50056
tt0070967,10332,75405,27258
tt0070968,29452,82927,35571
tt0070970,13387,79430,5723
tt0070972,15081,75962,39288
tt0070973,12270,,
tt0070975,1935,78001,5486
tt0070976,17334,76458,
tt0070977,22420,201261,29254
tt0070978,14549,,75035
tt0070979,12118,,
tt0070980,53738,,
tt0070981,4583,102371,17109
tt0070982,118927,310747,56599
tt0070983,7906,,44186
tt0070986,29517,206231,
tt0070987,40852,266119,
tt0070988,4004,77694,47343
tt0070990,24251,77141,30234
tt0070991,154,77357,1472
tt0070992,3845,74475,1474
tt0070993,10944,78215,16290
tt0070994,81850,,
tt0070995,1112,,
tt0070996,10106,76205,8716
tt0070997,1773,,
tt0070998,24079,72592,63280
tt0070999,80416,260451,
tt0071000,,419756,
tt0071001,4723,78551,36267
tt0071002,10704,,
tt0071003,5084,74463,3564
tt0071004,10696,71616,53389
tt0071005,2177,71177,6972
tt0071006,27324,,
tt0071007,1781,77921,2075
tt0071008,13049,,
tt0071009,30311,,
tt0071010,14311,77384,35149
tt0071011,65479,254224,
tt0071012,148,76484,
tt0071013,29027,,79628
tt0071014,7029,74183,41918
tt0071016,63965,137681,
tt0071017,28684,,44454
tt0071020,33508,253861,
tt0071021,666,267534,57658
tt0071022,2982,73523,32019
tt0071023,,,42552
tt0071024,116197,355455,
tt0071025,7798,78288,36239
tt0071026,15539,342531,36332
tt0071028,15244,248429,
tt0071029,30794,74110,42248
tt0071030,10057,77014,53387
tt0071031,26351,,42481
tt0071032,11667,72472,7594
tt0071033,19,73565,1133
tt0071034,10020,77517,
tt0071035,,309433,
tt0071036,2292,76578,1776
tt0071038,28496,131781,11904
tt0071039,42244,251678,13506
tt0071040,645,78723,7483
tt0071041,2544,76853,6554
tt0071042,954,71219,832
tt0071043,5119,74108,8274
tt0071044,305853,385240,
tt0071045,6102,278461,40496
tt0071046,11842,296585,
tt0071047,22836,296407,36343
tt0071048,28915,78635,
tt0071050,10444,76871,
tt0071052,18661,340189,34199
tt0071053,13515,71113,41138
tt0071054,1663,77294,1500
tt0071055,27570,,
tt0071056,9926,,
tt0071057,6986,284333,57659
tt0071058,74270,175621,
tt0071059,758,76998,3675
tt0071060,11829,,32742
tt0071061,992,70631,7897
tt0071063,5994,71694,
tt0071064,13112,,64761
tt0071065,9767,,
tt0071066,22183,103351,20967
tt0071067,,70620,43054
tt0071068,9200,70562,
tt0071069,9963,280817,72189
tt0071070,11709,70521,
tt0071072,18948,,
tt0071073,10440,,
tt0071075,751,79309,3291
tt0071076,70702,122131,
tt0071105,205764,251733,61459
tt0071122,42958,227201,
tt0071325,19750,420309,
tt0071462,243932,444898,
tt0072464,8241,70838,74936
tt0072467,318631,476537,
tt0072468,26529,73065,57529
tt0072470,13904,78649,13088
tt0072471,3216,71928,8092
tt0072472,3253,75927,5782
tt0072474,15093,350058,
tt0072475,22165,,
tt0072477,29141,,
tt0072478,41873,71587,3530
tt0072479,22646,,26941
tt0072480,19075,,
tt0072481,32343,76076,56884
tt0072482,45830,,
tt0072483,25322,73667,30204
tt0072484,9498,78226,16059
tt0072485,29503,,
tt0072486,11045,,
tt0072489,10856,78552,
tt0072491,6901,,
tt0072492,,,56807
tt0072493,10955,78202,64762
tt0072494,11062,,
tt0072495,41235,,
tt0072496,13925,78192,3572
tt0072498,30052,,
tt0072499,3042,72405,7279
tt0072500,2207,75932,577
tt0072501,14082,,25026
tt0072502,319441,274781,
tt0072504,3775,,
tt0072505,964,77898,
tt0072506,556,70710,8566
tt0072507,4512,71317,7599
tt0072508,23865,144241,10889
tt0072509,91863,242611,
tt0072511,3287,434674,
tt0072512,8628,,64763
tt0072513,21962,260201,36344
tt0072514,12268,,48560
tt0072515,11490,76793,10072
tt0072516,12072,281713,14680
tt0072518,2618,435497,
tt0072519,1964,77792,5389
tt0072520,22314,172571,17925
tt0072522,27669,,
tt0072523,14877,470365,
tt0072525,10527,,27518
tt0072526,27855,77158,24409
tt0072528,8730,356582,
tt0072529,11354,76675,8100
tt0072530,26678,423241,
tt0072532,14190,76595,36172
tt0072533,63626,314980,
tt0072534,64102,261610,
tt0072535,2911,90471,12099
tt0072536,4401,73549,7087
tt0072537,231245,432952,
tt0072538,,428910,
tt0072539,30427,254164,36115
tt0072540,24467,,
tt0072542,,70375,44810
tt0072543,12006,,40337
tt0072544,23753,76122,64779
tt0072545,,71980,41056
tt0072546,28059,,24079
tt0072547,40185,138251,71807
tt0072550,127017,,
tt0072551,14258,,6023
tt0072553,27961,75877,64777
tt0072554,2191,71316,1490
tt0072555,41206,206731,
tt0072556,1067,77377,17380
tt0072558,9306,71027,36242
tt0072559,515,,
tt0072560,11129,71702,8127
tt0072561,68904,,
tt0072562,1667,76177,361
tt0072564,134,76366,5920
tt0072565,308586,,
tt0072566,7567,,
tt0072567,1532,78194,5487
tt0072568,308651,408930,
tt0072569,307876,,49466
tt0072570,208923,364537,
tt0072571,28962,73271,30199
tt0072572,4351,78544,1607
tt0072573,5264,78381,
tt0072574,9865,74892,
tt0072575,200977,288392,
tt0072576,27673,,
tt0072577,18666,73298,39784
tt0072578,100869,257978,40061
tt0072579,1008,191001,
tt0072580,30571,,23569
tt0072581,7316,77128,
tt0072582,738,78572,3743
tt0072583,,322163,24198
tt0072584,2778,76573,2199
tt0072585,9756,71979,59355
tt0072586,13699,78536,36236
tt0072587,37630,252529,
tt0072589,12791,,4065
tt0072592,23013,,
tt0072768,13329,78279,47793
tt0072925,13271,161601,13335
tt0073301,13393,,
tt0073675,46352,132811,
tt0073824,48657,264281,
tt0073952,19005,76175,18574
tt0073953,310866,,
tt0073954,35572,113991,
tt0073955,494,77406,7553
tt0073956,3178,387708,57496
tt0073957,115635,102951,11594
tt0073958,12719,74278,9524
tt0073959,62873,,
tt0073960,26436,285709,18416
tt0073961,5027,77912,2891
tt0073962,28091,74426,57566
tt0073963,,78675,35814
tt0073965,2275,77259,2140
tt0073966,13869,303603,56351
tt0073967,13367,141341,50625
tt0073968,14508,,
tt0073969,1609,77802,26191
tt0073970,27805,74039,10580
tt0073971,25149,77247,13337
tt0073972,3382,77170,474
tt0073974,10323,283459,24583
tt0073976,,,58488
tt0073977,123287,259090,
tt0073979,23120,282857,56114
tt0073980,36539,,
tt0073981,26317,,12306
tt0073983,308437,,44957
tt0073984,14607,,23801
tt0073985,3870,78347,7090
tt0073986,22231,,25629
tt0073988,46617,74740,41731
tt0073989,62102,,74684
tt0073990,719,70908,2077
tt0073991,296239,71674,2123
tt0073992,10738,77477,7836
tt0073993,8011,73573,35531
tt0073994,13831,77198,3659
tt0073995,2419,76770,7575
tt0073996,8572,,
tt0073997,559,70424,41747
